cycle,time,well,row,col,temperature,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
29,9.33333333333333,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.115,8113
29,9.33333333333333,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.064,5627
29,9.33333333333333,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.87,5253
29,9.33333333333333,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.823,3532
29,9.33333333333333,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.153,168
29,9.33333333333333,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.328,194
29,9.33333333333333,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.486,2920
29,9.33333333333333,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.65,3754
29,9.33333333333333,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.655,3298
29,9.33333333333333,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.693,2537
29,9.33333333333333,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.643,1196
29,9.33333333333333,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.157,212
29,9.33333333333333,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.334,218
29,9.33333333333333,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.678,3316
29,9.33333333333333,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.645,3557
29,9.33333333333333,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.716,3283
29,9.33333333333333,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.695,2275
29,9.33333333333333,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.664,1185
29,9.33333333333333,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.325,1267
29,9.33333333333333,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.456,334
29,9.33333333333333,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.649,4841
29,9.33333333333333,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.733,5390
29,9.33333333333333,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.702,6245
29,9.33333333333333,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.634,5936
29,9.33333333333333,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.819,13128
29,9.33333333333333,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.731,5425
29,9.33333333333333,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.332,174
29,9.33333333333333,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.112,11773
29,9.33333333333333,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.083,9452
29,9.33333333333333,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.075,11156
29,9.33333333333333,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.966,9427
29,9.33333333333333,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.038,9516
29,9.33333333333333,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.11,10852
29,9.33333333333333,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.336,194
29,9.33333333333333,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.626,4009
29,9.33333333333333,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.68,5878
29,9.33333333333333,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.658,6347
29,9.33333333333333,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.678,6443
29,9.33333333333333,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.675,5795
29,9.33333333333333,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.76,6666
29,9.33333333333333,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.331,261
29,9.33333333333333,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.638,4864
29,9.33333333333333,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.846,9419
29,9.33333333333333,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.733,13258
29,9.33333333333333,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.582,5437
29,9.33333333333333,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.748,5601
29,9.33333333333333,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.717,5701
29,9.33333333333333,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.372,1052
30,9.66666666666667,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.544,3690
30,9.66666666666667,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.537,2619
30,9.66666666666667,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.56,2606
30,9.66666666666667,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.64,2089
30,9.66666666666667,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.657,1011
30,9.66666666666667,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.162,239
30,9.66666666666667,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.272,123
30,9.66666666666667,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.222,12990
30,9.66666666666667,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.117,7771
30,9.66666666666667,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.065,5523
30,9.66666666666667,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.87,5480
30,9.66666666666667,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.821,3336
30,9.66666666666667,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.153,178
30,9.66666666666667,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.33,231
30,9.66666666666667,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.488,3090
30,9.66666666666667,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.652,3668
30,9.66666666666667,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.654,3319
30,9.66666666666667,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.692,2159
30,9.66666666666667,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.648,932
30,9.66666666666667,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.158,149
30,9.66666666666667,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.333,255
30,9.66666666666667,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.681,3521
30,9.66666666666667,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.649,3447
30,9.66666666666667,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.717,3569
30,9.66666666666667,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.701,2196
30,9.66666666666667,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.648,1055
30,9.66666666666667,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.34,1435
30,9.66666666666667,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.471,624
30,9.66666666666667,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.651,4765
30,9.66666666666667,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.735,5581
30,9.66666666666667,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.703,6595
30,9.66666666666667,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.635,5769
30,9.66666666666667,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.818,12246
30,9.66666666666667,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.733,4938
30,9.66666666666667,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.332,155
30,9.66666666666667,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.112,11577
30,9.66666666666667,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.086,8859
30,9.66666666666667,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.082,11398
30,9.66666666666667,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.983,9723
30,9.66666666666667,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.05,9571
30,9.66666666666667,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.112,11142
30,9.66666666666667,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.335,254
30,9.66666666666667,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.628,4165
30,9.66666666666667,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.683,5225
30,9.66666666666667,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.66,6074
30,9.66666666666667,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.677,5920
30,9.66666666666667,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.677,5919
30,9.66666666666667,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.764,6115
30,9.66666666666667,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.332,232
30,9.66666666666667,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.641,4839
30,9.66666666666667,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.822,10038
30,9.66666666666667,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.733,13146
30,9.66666666666667,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.581,5092
30,9.66666666666667,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.749,5912
30,9.66666666666667,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.72,5700
30,9.66666666666667,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.38,1275
31,10,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.547,3760
31,10,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.54,2843
31,10,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.562,2871
31,10,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.642,2041
31,10,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.658,992
31,10,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.162,138
31,10,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.272,167
31,10,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.22,12783
31,10,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.116,8640
31,10,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.056,5297
31,10,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.866,5192
31,10,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.82,3505
31,10,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.155,144
31,10,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.329,204
31,10,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.49,3118
31,10,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.652,3869
31,10,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.652,3089
31,10,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.688,2394
31,10,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.649,1159
31,10,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.16,166
31,10,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.334,280
31,10,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.685,3561
31,10,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.653,3874
31,10,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.719,3442
31,10,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.703,2054
31,10,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.651,927
31,10,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.361,1696
31,10,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.484,585
31,10,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.654,5044
31,10,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.737,5607
31,10,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.704,6576
31,10,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.64,5869
31,10,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.819,13164
31,10,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.735,4962
31,10,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.332,170
31,10,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.112,11417
31,10,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.087,9691
31,10,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.078,11113
31,10,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.975,9906
31,10,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.054,10103
31,10,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.11,10937
31,10,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.335,266
31,10,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.631,4004
31,10,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.685,5791
31,10,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.661,6413
31,10,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.68,6808
31,10,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.68,5669
31,10,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.765,6121
31,10,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.333,293
31,10,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.643,4784
31,10,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.858,9824
31,10,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.734,13380
31,10,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.588,5673
31,10,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.751,5887
31,10,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.723,5600
31,10,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.389,1493
32,10.3333333333333,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.549,4094
32,10.3333333333333,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.545,2597
32,10.3333333333333,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.564,2820
32,10.3333333333333,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.644,2234
32,10.3333333333333,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.661,1069
32,10.3333333333333,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.162,242
32,10.3333333333333,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.273,181
32,10.3333333333333,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.225,13420
32,10.3333333333333,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.112,8308
32,10.3333333333333,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.05,5584
32,10.3333333333333,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.866,5067
32,10.3333333333333,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.818,3282
32,10.3333333333333,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.154,153
32,10.3333333333333,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.329,147
32,10.3333333333333,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.493,3187
32,10.3333333333333,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.654,4162
32,10.3333333333333,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.65,3339
32,10.3333333333333,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.686,2345
32,10.3333333333333,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.651,1053
32,10.3333333333333,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.161,259
32,10.3333333333333,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.334,199
32,10.3333333333333,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.687,3771
32,10.3333333333333,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.654,3565
32,10.3333333333333,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.719,3132
32,10.3333333333333,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.704,2065
32,10.3333333333333,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.654,1140
32,10.3333333333333,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.386,1776
32,10.3333333333333,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.5,731
32,10.3333333333333,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.655,4885
32,10.3333333333333,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.74,5328
32,10.3333333333333,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.706,6070
32,10.3333333333333,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.642,5920
32,10.3333333333333,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.82,12334
32,10.3333333333333,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.738,5060
32,10.3333333333333,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.331,197
32,10.3333333333333,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.118,11846
32,10.3333333333333,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.087,9127
32,10.3333333333333,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.08,11442
32,10.3333333333333,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.969,9467
32,10.3333333333333,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.064,9982
32,10.3333333333333,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.116,11237
32,10.3333333333333,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.336,265
32,10.3333333333333,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.635,4045
32,10.3333333333333,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.688,5817
32,10.3333333333333,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.664,6454
32,10.3333333333333,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.683,6234
32,10.3333333333333,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.681,5926
32,10.3333333333333,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.768,6200
32,10.3333333333333,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.332,268
32,10.3333333333333,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.646,4509
32,10.3333333333333,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.825,9942
32,10.3333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.738,13733
32,10.3333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.586,5166
32,10.3333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.752,5999
32,10.3333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.726,5453
32,10.3333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.396,1328
33,10.6666666666667,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.552,3611
33,10.6666666666667,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.545,2841
33,10.6666666666667,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.566,2615
33,10.6666666666667,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.646,2151
33,10.6666666666667,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.664,1240
33,10.6666666666667,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.162,163
33,10.6666666666667,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.271,143
33,10.6666666666667,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.227,13316
33,10.6666666666667,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.111,8250
33,10.6666666666667,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.044,4927
33,10.6666666666667,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.863,5297
33,10.6666666666667,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.817,3548
33,10.6666666666667,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.154,166
33,10.6666666666667,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.329,270
33,10.6666666666667,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.495,3091
33,10.6666666666667,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.66,4060
33,10.6666666666667,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.648,3760
33,10.6666666666667,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.682,2485
33,10.6666666666667,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.651,1265
33,10.6666666666667,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.161,190
33,10.6666666666667,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.334,198
33,10.6666666666667,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.689,3429
33,10.6666666666667,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.657,3624
33,10.6666666666667,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.72,3372
33,10.6666666666667,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.704,2203
33,10.6666666666667,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.653,958
33,10.6666666666667,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.419,1870
33,10.6666666666667,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.517,677
33,10.6666666666667,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.658,4742
33,10.6666666666667,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.743,5515
33,10.6666666666667,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.708,6266
33,10.6666666666667,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.642,5806
33,10.6666666666667,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.82,12868
33,10.6666666666667,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.74,4801
33,10.6666666666667,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.331,289
33,10.6666666666667,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.119,11125
33,10.6666666666667,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.087,9492
33,10.6666666666667,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.08,11000
33,10.6666666666667,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.962,8887
33,10.6666666666667,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.066,9605
33,10.6666666666667,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.117,10636
33,10.6666666666667,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.336,228
33,10.6666666666667,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.636,4404
33,10.6666666666667,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.69,5618
33,10.6666666666667,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.665,6490
33,10.6666666666667,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.684,6858
33,10.6666666666667,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.683,5829
33,10.6666666666667,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.77,5872
33,10.6666666666667,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.332,313
33,10.6666666666667,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.649,4645
33,10.6666666666667,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.835,10129
33,10.6666666666667,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.736,13468
33,10.6666666666667,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.591,5916
33,10.6666666666667,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.753,6118
33,10.6666666666667,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.729,4979
33,10.6666666666667,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.409,1620
34,11,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.556,3800
34,11,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.548,2968
34,11,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.568,2854
34,11,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.65,1851
34,11,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.667,1277
34,11,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.163,204
34,11,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.272,247
34,11,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.227,12642
34,11,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.103,8093
34,11,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.027,5338
34,11,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.861,5318
34,11,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.811,3537
34,11,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.154,170
34,11,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.33,91
34,11,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.497,3336
34,11,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.662,3788
34,11,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.646,3306
34,11,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.677,2472
34,11,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.652,1266
34,11,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.161,206
34,11,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.335,336
34,11,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.692,3907
34,11,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.657,3680
34,11,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.72,3660
34,11,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.704,2131
34,11,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.655,1203
34,11,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.447,2201
34,11,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.534,655
34,11,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.661,5015
34,11,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.743,5300
34,11,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.71,5940
34,11,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.642,6038
34,11,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.819,12513
34,11,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.741,5085
34,11,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.332,259
34,11,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.119,11851
34,11,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.087,9244
34,11,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.074,10737
34,11,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.945,8648
34,11,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.054,9084
